,startTime,time,open,high,low,close,volume,9-min,21-min,signal,market_returns,trend_returns,entry,ma,ratio,position,entryR,range_returns,sign
954,2021-10-11T15:04:00+00:00,1633964640000.0,57448.0,57519.0,57448.0,57519.0,278837.7604,57455.88888888889,57497.19047619047,-1.0,0.0012351371963479352,-0.0005223477910281105,0.0,57455.88888888889,1.0010984271992234,-1.0,0.0,-0.0012351371963479352,1.0
955,2021-10-11T15:05:00+00:00,1633964700000.0,57519.0,57540.0,57432.0,57432.0,857630.2247,57462.77777777778,57498.76190476191,-1.0,-0.0015136887301814284,-0.0012351371963479352,0.0,57462.77777777778,0.9994643875745651,-1.0,0.0,0.0015136887301814284,-1.0
956,2021-10-11T15:06:00+00:00,1633964760000.0,57430.0,57431.0,57367.0,57412.0,230642.9935,57455.22222222222,57495.23809523809,-1.0,-0.0003482985650489212,0.0015136887301814284,0.0,57455.22222222222,0.9992477233478438,-1.0,0.0,0.0003482985650489212,1.0
957,2021-10-11T15:07:00+00:00,1633964820000.0,57412.0,57440.0,57410.0,57440.0,56335.9542,57445.444444444445,57491.09523809524,-1.0,0.00048758403083581925,0.0003482985650489212,0.0,57445.444444444445,0.9999052240870081,-1.0,0.0,-0.00048758403083581925,1.0
958,2021-10-11T15:08:00+00:00,1633964880000.0,57440.0,57467.0,57408.0,57467.0,79783.664,57443.77777777778,57486.47619047619,-1.0,0.00046994526872801146,-0.00048758403083581925,0.0,57443.77777777778,1.0004042600107543,-1.0,0.0,-0.00046994526872801146,-1.0
959,2021-10-11T15:09:00+00:00,1633964940000.0,57467.0,57474.0,57418.0,57431.0,189934.5604,57443.666666666664,57480.666666666664,-1.0,-0.0006266427819117126,-0.00046994526872801146,0.0,57443.666666666664,0.9997794941130731,-1.0,0.0,0.0006266427819117126,-1.0
960,2021-10-11T15:10:00+00:00,1633965000000.0,57431.0,57431.0,57403.0,57405.0,67227.0755,57443.88888888889,57472.76190476191,-1.0,-0.0004528196810102969,0.0006266427819117126,0.0,57443.88888888889,0.99932301086084,-1.0,0.0,0.0004528196810102969,1.0
961,2021-10-11T15:11:00+00:00,1633965060000.0,57405.0,57446.0,57391.0,57394.0,934510.2395,57441.333333333336,57466.09523809524,-1.0,-0.00019163930057963796,0.0004528196810102969,0.0,57441.333333333336,0.9991759708456164,-1.0,0.0,0.00019163930057963796,1.0
962,2021-10-11T15:12:00+00:00,1633965120000.0,57394.0,57394.0,57353.0,57356.0,214318.2271,57438.666666666664,57458.90476190476,-1.0,-0.0006623093924034151,0.00019163930057963796,0.0,57438.666666666664,0.9985607836765014,-1.0,0.0,0.0006623093924034151,-1.0
963,2021-10-11T15:13:00+00:00,1633965180000.0,57356.0,57377.0,57325.0,57362.0,274463.3588,57428.444444444445,57449.90476190476,-1.0,0.00010460433420256265,0.0006623093924034151,0.0,57428.444444444445,0.9988430046279815,-1.0,0.0,-0.00010460433420256265,1.0
964,2021-10-11T15:14:00+00:00,1633965240000.0,57362.0,57366.0,57331.0,57350.0,72171.5989,57411.0,57443.333333333336,-1.0,-0.00020921961161413094,-0.00010460433420256265,0.0,57411.0,0.9989374858476598,-1.0,0.0,0.00020921961161413094,-1.0
965,2021-10-11T15:15:00+00:00,1633965300000.0,57350.0,57350.0,57276.0,57294.0,223973.742,57401.88888888889,57437.52380952381,-1.0,-0.0009769373792600788,0.00020921961161413094,0.0,57401.88888888889,0.99812046448336,-1.0,0.0,0.0009769373792600788,-1.0
966,2021-10-11T15:16:00+00:00,1633965360000.0,57294.0,57298.0,57246.0,57246.0,197808.3781,57388.77777777778,57426.90476190476,-1.0,-0.0008381351983572927,0.0009769373792600788,0.0,57388.77777777778,0.9975120958607857,1.0,2.0,0.0008381351983572927,1.0
967,2021-10-11T15:17:00+00:00,1633965420000.0,57246.0,57326.0,57245.0,57326.0,688984.1297,57367.22222222222,57416.857142857145,-1.0,0.0013965019900403774,0.0008381351983572927,0.0,57367.22222222222,0.9992814324866116,1.0,0.0,0.0013965019900403774,-1.0
968,2021-10-11T15:18:00+00:00,1633965480000.0,57326.0,57326.0,57293.0,57302.0,127162.7965,57351.555555555555,57408.57142857143,-1.0,-0.0004187458622784135,-0.0013965019900403774,0.0,57351.555555555555,0.9991359335405027,1.0,0.0,-0.0004187458622784135,-1.0
969,2021-10-11T15:19:00+00:00,1633965540000.0,57302.0,57341.0,57302.0,57325.0,56147.9386,57337.22222222222,57399.142857142855,-1.0,0.00040130161844231793,0.0004187458622784135,0.0,57337.22222222222,0.9997868361642137,1.0,0.0,0.00040130161844231793,1.0
970,2021-10-11T15:20:00+00:00,1633965600000.0,57325.0,57350.0,57325.0,57332.0,130456.6045,57328.333333333336,57392.95238095238,-1.0,0.0001221033170022423,-0.00040130161844231793,0.0,57328.333333333336,1.0000639590661975,1.0,0.0,0.0001221033170022423,-1.0
971,2021-10-11T15:21:00+00:00,1633965660000.0,57332.0,57348.0,57281.0,57281.0,126964.1772,57321.444444444445,57386.47619047619,-1.0,-0.0008899514604117087,-0.0001221033170022423,0.0,57321.444444444445,0.9992944273327996,1.0,0.0,-0.0008899514604117087,1.0
972,2021-10-11T15:22:00+00:00,1633965720000.0,57281.0,57281.0,57224.0,57227.0,178078.8766,57313.11111111111,57379.42857142857,-1.0,-0.0009431656129361699,0.0008899514604117087,0.0,57313.11111111111,0.9984975320752669,1.0,0.0,-0.0009431656129361699,1.0
973,2021-10-11T15:23:00+00:00,1633965780000.0,57227.0,57275.0,57225.0,57242.0,186859.6712,57298.11111111111,57369.857142857145,-1.0,0.00026207969119873553,0.0009431656129361699,0.0,57298.11111111111,0.9990207162151943,1.0,0.0,0.00026207969119873553,1.0
974,2021-10-11T15:24:00+00:00,1633965840000.0,57242.0,57301.0,57238.0,57301.0,58039.1011,57286.11111111111,57361.47619047619,-1.0,0.0010301808965689219,-0.00026207969119873553,0.0,57286.11111111111,1.00025990399069,1.0,0.0,0.0010301808965689219,-1.0
975,2021-10-11T15:25:00+00:00,1633965900000.0,57301.0,57330.0,57301.0,57301.0,666138.3242,57286.88888888889,57354.47619047619,-1.0,0.0,-0.0010301808965689219,0.0,57286.88888888889,1.0002463235721961,1.0,0.0,0.0,-1.0
976,2021-10-11T15:26:00+00:00,1633965960000.0,57301.0,57376.0,57299.0,57376.0,202286.9663,57293.0,57344.09523809524,-1.0,0.0013080218473326966,-0.0,0.0,57293.0,1.0014486935576772,1.0,0.0,0.0013080218473326966,-1.0
977,2021-10-11T15:27:00+00:00,1633966020000.0,57376.0,57419.0,57376.0,57405.0,379473.1384,57298.555555555555,57341.42857142857,-1.0,0.0005053101230529933,-0.0013080218473326966,0.0,57298.555555555555,1.0018577160176618,1.0,0.0,0.0005053101230529933,-1.0
978,2021-10-11T15:28:00+00:00,1633966080000.0,57405.0,57418.0,57380.0,57418.0,62520.6841,57310.0,57341.09523809524,-1.0,0.00022643547121248275,-0.0005053101230529933,0.0,57310.0,1.0018844878729716,1.0,0.0,0.00022643547121248275,-1.0
979,2021-10-11T15:29:00+00:00,1633966140000.0,57418.0,57424.0,57401.0,57423.0,33010.2568,57320.333333333336,57340.04761904762,-1.0,8.707691509535209e-05,-0.00022643547121248275,0.0,57320.333333333336,1.001791103796791,1.0,0.0,8.707691509535209e-05,-1.0
980,2021-10-11T15:30:00+00:00,1633966200000.0,57423.0,57423.0,57400.0,57410.0,931659.8956,57330.444444444445,57337.95238095238,-1.0,-0.00022641575253778967,-8.707691509535209e-05,0.0,57330.444444444445,1.0013876668204211,1.0,0.0,-0.00022641575253778967,1.0
981,2021-10-11T15:31:00+00:00,1633966260000.0,57410.0,57453.0,57410.0,57433.0,998499.6935,57344.77777777778,57336.95238095238,1.0,0.0004005468388594835,-0.00022641575253778967,2.0,57344.77777777778,1.0015384525957027,1.0,0.0,0.0004005468388594835,-1.0
982,2021-10-11T15:32:00+00:00,1633966320000.0,57433.0,57499.0,57433.0,57485.0,183859.5546,57367.666666666664,57338.28571428572,1.0,0.0009049931872997519,0.0004005468388594835,0.0,57367.666666666664,1.002045286834047,1.0,0.0,0.0009049931872997519,-1.0
983,2021-10-11T15:33:00+00:00,1633966380000.0,57485.0,57492.0,57434.0,57491.0,978736.0146,57394.666666666664,57342.619047619046,1.0,0.00010436960766391223,0.0009049931872997519,0.0,57394.666666666664,1.0016784370208613,1.0,0.0,0.00010436960766391223,1.0
984,2021-10-11T15:34:00+00:00,1633966440000.0,57491.0,57492.0,57453.0,57477.0,106914.4681,57415.77777777778,57349.04761904762,1.0,-0.00024354603140253062,0.00010436960766391223,0.0,57415.77777777778,1.0010662961400467,1.0,0.0,-0.00024354603140253062,1.0
985,2021-10-11T15:35:00+00:00,1633966500000.0,57477.0,57483.0,57441.0,57442.0,53072.7055,57435.333333333336,57354.52380952381,1.0,-0.0006091247066581928,-0.00024354603140253062,0.0,57435.333333333336,1.0001160725685698,1.0,0.0,-0.0006091247066581928,1.0
986,2021-10-11T15:36:00+00:00,1633966560000.0,57442.0,57540.0,57441.0,57512.0,161707.0742,57442.666666666664,57358.90476190476,1.0,0.001217878606263767,-0.0006091247066581928,0.0,57442.666666666664,1.0012070006035003,1.0,0.0,0.001217878606263767,-1.0
987,2021-10-11T15:37:00+00:00,1633966620000.0,57512.0,57512.0,57441.0,57450.0,172897.7496,57454.555555555555,57369.28571428572,1.0,-0.0010786173868062576,0.001217878606263767,0.0,57454.555555555555,0.9999207102811691,1.0,0.0,-0.0010786173868062576,1.0
988,2021-10-11T15:38:00+00:00,1633966680000.0,57450.0,57484.0,57374.0,57392.0,437269.0627,57458.11111111111,57379.0,1.0,-0.0010100835048376666,-0.0010786173868062576,0.0,57458.11111111111,0.998849403333443,1.0,0.0,-0.0010100835048376666,-1.0
989,2021-10-11T15:39:00+00:00,1633966740000.0,57391.0,57393.0,57346.0,57347.0,155337.1068,57454.666666666664,57382.142857142855,1.0,-0.000784388957674409,-0.0010100835048376666,0.0,57454.666666666664,0.9981260588057832,1.0,0.0,-0.000784388957674409,-1.0
990,2021-10-11T15:40:00+00:00,1633966800000.0,57347.0,57403.0,57346.0,57385.0,251657.1875,57447.666666666664,57384.28571428572,1.0,0.0006624133003789723,-0.000784388957674409,0.0,57447.666666666664,0.9989091520978515,1.0,0.0,0.0006624133003789723,-1.0
991,2021-10-11T15:41:00+00:00,1633966860000.0,57385.0,57488.0,57381.0,57484.0,545326.1365,57442.333333333336,57387.142857142855,1.0,0.0017237030793690877,0.0006624133003789723,0.0,57442.333333333336,1.000725365148816,1.0,0.0,0.0017237030793690877,-1.0
992,2021-10-11T15:42:00+00:00,1633966920000.0,57484.0,57507.0,57484.0,57506.0,5876.3642,57442.22222222222,57394.380952380954,1.0,0.0003826419735357689,0.0017237030793690877,0.0,57442.22222222222,1.0011102944021046,1.0,0.0,0.0003826419735357689,1.0
993,2021-10-11T15:43:00+00:00,1633966980000.0,57506.0,57508.0,57472.0,57492.0,241286.0847,57443.88888888889,57405.09523809524,1.0,-0.00024348249655226084,0.0003826419735357689,0.0,57443.88888888889,1.000837532277875,1.0,0.0,-0.00024348249655226084,1.0
994,2021-10-11T15:44:00+00:00,1633967040000.0,57492.0,57551.0,57492.0,57536.0,269400.6223,57445.555555555555,57417.71428571428,1.0,0.0007650311601707926,-0.00024348249655226084,0.0,57445.555555555555,1.0015744376317672,1.0,0.0,0.0007650311601707926,-1.0
995,2021-10-11T15:45:00+00:00,1633967100000.0,57536.0,57548.0,57501.0,57509.0,291669.4013,57456.0,57431.71428571428,1.0,-0.00046938155496967227,0.0007650311601707926,0.0,57456.0,1.0009224450013923,1.0,0.0,-0.00046938155496967227,1.0
996,2021-10-11T15:46:00+00:00,1633967160000.0,57509.0,57509.0,57468.0,57474.0,127083.9569,57455.666666666664,57441.619047619046,1.0,-0.0006087856653760326,-0.00046938155496967227,0.0,57455.666666666664,1.0003190866001033,1.0,0.0,-0.0006087856653760326,1.0
997,2021-10-11T15:47:00+00:00,1633967220000.0,57474.0,57491.0,57468.0,57485.0,59461.0992,57458.333333333336,57449.857142857145,1.0,0.00019137257689472165,-0.0006087856653760326,0.0,57458.333333333336,1.0004641044234952,1.0,0.0,0.00019137257689472165,-1.0
998,2021-10-11T15:48:00+00:00,1633967280000.0,57485.0,57515.0,57485.0,57491.0,18594.9698,57468.666666666664,57455.04761904762,1.0,0.00010436960766391223,0.00019137257689472165,0.0,57468.666666666664,1.000388617565514,1.0,0.0,0.00010436960766391223,1.0
999,2021-10-11T15:49:00+00:00,1633967340000.0,57491.0,57521.0,57491.0,57521.0,58402.374,57484.666666666664,57459.142857142855,1.0,0.0005216847056033203,0.00010436960766391223,0.0,57484.666666666664,1.0006320526053325,1.0,0.0,0.0005216847056033203,-1.0
1000,2021-10-11T15:50:00+00:00,1633967400000.0,57521.0,57563.0,57497.0,57508.0,554711.805,57499.77777777778,57464.04761904762,1.0,-0.00022602995862541775,0.0005216847056033203,0.0,57499.77777777778,1.0001429957217225,1.0,0.0,-0.00022602995862541775,1.0
1001,2021-10-11T15:51:00+00:00,1633967460000.0,57508.0,57526.0,57478.0,57525.0,330245.0187,57502.444444444445,57468.09523809524,1.0,0.0002955673610838261,-0.00022602995862541775,0.0,57502.444444444445,1.0003922538558747,1.0,0.0,0.0002955673610838261,-1.0
1002,2021-10-11T15:52:00+00:00,1633967520000.0,57520.0,57556.0,57520.0,57539.0,49565.0621,57504.555555555555,57473.57142857143,1.0,0.00024334283649274369,0.0002955673610838261,0.0,57504.555555555555,1.000598986360501,1.0,0.0,0.00024334283649274369,1.0
1003,2021-10-11T15:53:00+00:00,1633967580000.0,57539.0,57560.0,57521.0,57560.0,77991.5583,57509.77777777778,57478.619047619046,1.0,0.00036490326124472006,0.00024334283649274369,0.0,57509.77777777778,1.0008732814516565,1.0,0.0,0.00036490326124472006,-1.0
1004,2021-10-11T15:54:00+00:00,1633967640000.0,57560.0,57567.0,57530.0,57552.0,131896.2356,57512.444444444445,57482.19047619047,1.0,-0.00013899506589964972,0.00036490326124472006,0.0,57512.444444444445,1.0006877738537747,1.0,0.0,-0.00013899506589964972,1.0
1005,2021-10-11T15:55:00+00:00,1633967700000.0,57552.0,57552.0,57486.0,57533.0,187321.7228,57517.22222222222,57485.09523809524,1.0,-0.0003301907315922392,-0.00013899506589964972,0.0,57517.22222222222,1.0002743139735926,1.0,0.0,-0.0003301907315922392,1.0
1006,2021-10-11T15:56:00+00:00,1633967760000.0,57533.0,57595.0,57533.0,57594.0,210074.5309,57523.77777777778,57487.76190476191,1.0,0.0010596993877793892,-0.0003301907315922392,0.0,57523.77777777778,1.0012207512255802,1.0,0.0,0.0010596993877793892,-1.0
1007,2021-10-11T15:57:00+00:00,1633967820000.0,57594.0,57608.0,57550.0,57558.0,559583.8663,57535.88888888889,57495.0,1.0,-0.0006252605455898674,0.0010596993877793892,0.0,57535.88888888889,1.0003843011994447,1.0,0.0,-0.0006252605455898674,1.0
1008,2021-10-11T15:58:00+00:00,1633967880000.0,57558.0,57564.0,57496.0,57496.0,277923.2644,57543.333333333336,57497.19047619047,1.0,-0.0010777548977234375,-0.0006252605455898674,0.0,57543.333333333336,0.9991774315008979,1.0,0.0,-0.0010777548977234375,1.0
1009,2021-10-11T15:59:00+00:00,1633967940000.0,57496.0,57518.0,57486.0,57511.0,79277.9213,57540.555555555555,57499.380952380954,1.0,0.0002608536886459234,-0.0010777548977234375,0.0,57540.555555555555,0.9994863526208568,1.0,0.0,0.0002608536886459234,-1.0
1010,2021-10-11T16:00:00+00:00,1633968000000.0,57511.0,57591.0,57511.0,57590.0,274568.4207,57540.88888888889,57505.04761904762,1.0,0.0013727076637941593,0.0002608536886459234,0.0,57540.88888888889,1.000853499347324,1.0,0.0,0.0013727076637941593,-1.0
1011,2021-10-11T16:01:00+00:00,1633968060000.0,57590.0,57593.0,57490.0,57501.0,265588.7467,57548.11111111111,57516.619047619046,1.0,-0.0015466025621559965,0.0013727076637941593,0.0,57548.11111111111,0.9991813612957661,1.0,0.0,-0.0015466025621559965,1.0
1012,2021-10-11T16:02:00+00:00,1633968120000.0,57501.0,57528.0,57489.0,57492.0,105545.9682,57543.88888888889,57522.142857142855,1.0,-0.0001565312674411956,-0.0015466025621559965,0.0,57543.88888888889,0.9990982728159182,1.0,0.0,-0.0001565312674411956,-1.0
1013,2021-10-11T16:03:00+00:00,1633968180000.0,57492.0,57494.0,57421.0,57465.0,428014.117,57536.333333333336,57522.52380952381,1.0,-0.00046974086826168104,-0.0001565312674411956,0.0,57536.333333333336,0.9987602036973738,1.0,0.0,-0.00046974086826168104,1.0
1014,2021-10-11T16:04:00+00:00,1633968240000.0,57465.0,57483.0,57443.0,57457.0,242648.8199,57526.666666666664,57520.57142857143,1.0,-0.00013922486578721305,-0.00046974086826168104,0.0,57526.666666666664,0.9987889674353924,1.0,0.0,-0.00013922486578721305,-1.0
1015,2021-10-11T16:05:00+00:00,1633968300000.0,57457.0,57457.0,57383.0,57411.0,1169861.1617,57518.22222222222,57518.90476190476,-1.0,-0.0008009193588982555,0.00013922486578721305,-2.0,57518.22222222222,0.9981358564628795,1.0,0.0,-0.0008009193588982555,1.0
1016,2021-10-11T16:06:00+00:00,1633968360000.0,57411.0,57471.0,57392.0,57456.0,540386.7722,57497.88888888889,57512.95238095238,-1.0,0.0007835148876900178,0.0008009193588982555,0.0,57497.88888888889,0.9992714708366104,1.0,0.0,0.0007835148876900178,1.0
1017,2021-10-11T16:07:00+00:00,1633968420000.0,57456.0,57479.0,57424.0,57479.0,40078.1046,57486.555555555555,57510.42857142857,-1.0,0.00040022622015989384,-0.0007835148876900178,0.0,57486.555555555555,0.9998685683029269,1.0,0.0,0.00040022622015989384,-1.0
1018,2021-10-11T16:08:00+00:00,1633968480000.0,57479.0,57508.0,57477.0,57507.0,1223266.3762,57484.666666666664,57510.666666666664,-1.0,0.00048701582024612833,-0.00040022622015989384,0.0,57484.666666666664,1.000388509399608,1.0,0.0,0.00048701582024612833,-1.0
1019,2021-10-11T16:09:00+00:00,1633968540000.0,57507.0,57556.0,57492.0,57492.0,358643.0406,57484.22222222222,57511.71428571428,-1.0,-0.00026087183514889034,-0.00048701582024612833,0.0,57484.22222222222,1.0001353028270559,1.0,0.0,-0.00026087183514889034,-1.0
1020,2021-10-11T16:10:00+00:00,1633968600000.0,57492.0,57558.0,57482.0,57557.0,301509.343,57473.333333333336,57511.76190476191,-1.0,0.0011299534444635384,0.00026087183514889034,0.0,57473.333333333336,1.0014557475930865,1.0,0.0,0.0011299534444635384,-1.0
1021,2021-10-11T16:11:00+00:00,1633968660000.0,57557.0,57583.0,57557.0,57572.0,565646.7457,57479.555555555555,57513.47619047619,-1.0,0.0002605772669763695,-0.0011299534444635384,0.0,57479.555555555555,1.0016083013090644,1.0,0.0,0.0002605772669763695,-1.0
1022,2021-10-11T16:12:00+00:00,1633968720000.0,57572.0,57628.0,57571.0,57617.0,451087.7109,57488.444444444445,57516.52380952381,-1.0,0.0007813246453949318,-0.0002605772669763695,0.0,57488.444444444445,1.002236198192487,1.0,0.0,0.0007813246453949318,-1.0
1023,2021-10-11T16:13:00+00:00,1633968780000.0,57617.0,57688.0,57610.0,57671.0,616162.7962,57505.333333333336,57520.90476190476,-1.0,0.0009367844693137783,-0.0007813246453949318,0.0,57505.333333333336,1.0028808922070995,-1.0,-2.0,0.0009367844693137783,-1.0
1024,2021-10-11T16:14:00+00:00,1633968840000.0,57671.0,57689.0,57615.0,57634.0,3120704.024,57529.11111111111,57527.19047619047,1.0,-0.0006417761809114353,0.0009367844693137783,2.0,57529.11111111111,1.001823231523364,-1.0,0.0,0.0006417761809114353,1.0
1025,2021-10-11T16:15:00+00:00,1633968900000.0,57634.0,57794.0,57626.0,57769.0,1804790.7198,57553.88888888889,57530.71428571428,1.0,0.0023396282866290363,-0.0006417761809114353,0.0,57553.88888888889,1.0037375599679528,-1.0,0.0,-0.0023396282866290363,1.0
1026,2021-10-11T16:16:00+00:00,1633968960000.0,57761.0,57768.0,57611.0,57611.0,1912015.1118,57588.666666666664,57541.04761904762,1.0,-0.0027387779296557113,0.0023396282866290363,0.0,57588.666666666664,1.0003878077862542,-1.0,0.0,0.0027387779296557113,-1.0
1027,2021-10-11T16:17:00+00:00,1633969020000.0,57611.0,57624.0,57502.0,57535.0,915230.2607,57603.333333333336,57544.76190476191,1.0,-0.0013200634157737312,-0.0027387779296557113,0.0,57603.333333333336,0.9988137260575197,-1.0,0.0,0.0013200634157737312,-1.0
1028,2021-10-11T16:18:00+00:00,1633969080000.0,57535.0,57552.0,57432.0,57438.0,597600.6914,57606.444444444445,57541.95238095238,1.0,-0.001687353083150711,-0.0013200634157737312,0.0,57606.444444444445,0.9970759444352291,1.0,2.0,0.001687353083150711,-1.0
1029,2021-10-11T16:19:00+00:00,1633969140000.0,57438.0,57450.0,57383.0,57418.0,1119047.7723,57600.444444444445,57536.23809523809,1.0,-0.0003482621752830539,-0.001687353083150711,0.0,57600.444444444445,0.9968325861683166,1.0,0.0,-0.0003482621752830539,-1.0
1030,2021-10-11T16:20:00+00:00,1633969200000.0,57418.0,57436.0,57362.0,57362.0,663149.4304,57585.0,57532.52380952381,1.0,-0.0009757798299929732,-0.0003482621752830539,0.0,57585.0,0.9961274637492402,1.0,0.0,-0.0009757798299929732,1.0
1031,2021-10-11T16:21:00+00:00,1633969260000.0,57362.0,57418.0,57343.0,57417.0,305548.1347,57561.666666666664,57525.42857142857,1.0,0.0009583635370518095,-0.0009757798299929732,0.0,57561.666666666664,0.997486753337001,1.0,0.0,0.0009583635370518095,-1.0
1032,2021-10-11T16:22:00+00:00,1633969320000.0,57417.0,57478.0,57417.0,57442.0,252662.3878,57539.444444444445,57517.19047619047,1.0,0.0004353163512611502,0.0009583635370518095,0.0,57539.444444444445,0.9983064757509341,1.0,0.0,0.0004353163512611502,1.0
